Iteration 1, loss = 21465.12800272
Iteration 4345, loss = 4577.13939276
Iteration 4346, loss = 4577.22862183
Iteration 4347, loss = 4578.35850719
Iteration 4348, loss = 4578.11488597
Iteration 4349, loss = 4576.82683354
Iteration 4350, loss = 4576.63000046
Iteration 4351, loss = 4577.39499168
Iteration 4352, loss = 4577.23479409
Iteration 4353, loss = 4576.64562888
Iteration 4354, loss = 4576.67435334
Iteration 4355, loss = 4577.55803403
Iteration 4356, loss = 4578.00521896
Iteration 4357, loss = 4578.14394589
Iteration 4358, loss = 4576.55716803
Iteration 4359, loss = 4576.32986528
Iteration 4360, loss = 4576.35086941
Iteration 4361, loss = 4576.62094377
Iteration 4362, loss = 4577.68913755
Iteration 4363, loss = 4576.07801221
Iteration 4364, loss = 4576.07687444
Iteration 4365, loss = 4575.56606901
Iteration 4366, loss = 4576.34071243
Iteration 4367, loss = 4578.36259812
Iteration 4368, loss = 4577.06598144
Iteration 4369, loss = 4576.33828426
Iteration 4370, loss = 4576.15840287
Iteration 4371, loss = 4574.79304120
Iteration 4372, loss = 4575.44724681
Iteration 4373, loss = 4575.47829003
Iteration 4374, loss = 4575.66551035
Iteration 4375, loss = 4574.72109093
Iteration 4376, loss = 4575.06644005
Iteration 4377, loss = 4575.59706366
Iteration 4378, loss = 4576.87726061
Iteration 4379, loss = 4574.37862002
Iteration 4380, loss = 4574.12428280
Iteration 4381, loss = 4575.28055167
Iteration 4382, loss = 4573.82783320
Iteration 4383, loss = 4574.20765079
Iteration 4384, loss = 4573.95257019
Iteration 4385, loss = 4574.46978429
Iteration 4386, loss = 4574.10086559
Iteration 4387, loss = 4574.70070676
Iteration 4388, loss = 4573.31884989
Iteration 4389, loss = 4574.83814800
Iteration 4390, loss = 4573.51156012
Iteration 4391, loss = 4574.50334583
Iteration 4392, loss = 4573.98789873
Iteration 4393, loss = 4573.53326614
Iteration 4394, loss = 4573.98583328
Iteration 4395, loss = 4573.04310890
Iteration 4396, loss = 4574.58226088
Iteration 4397, loss = 4573.36268231
Iteration 4398, loss = 4572.51229158
Iteration 4399, loss = 4572.20384692
Iteration 4400, loss = 4572.43381747
Iteration 4401, loss = 4572.86382141
Iteration 4402, loss = 4573.98827034
Iteration 4403, loss = 4573.86807504
Iteration 4404, loss = 4572.77242486
Iteration 4405, loss = 4572.93384506
Iteration 4406, loss = 4571.94592557
Iteration 4407, loss = 4572.40719906
Iteration 4408, loss = 4572.08844773
Iteration 4409, loss = 4572.53275740
Iteration 4410, loss = 4572.36796116
Iteration 4411, loss = 4571.67032044
Iteration 4412, loss = 4571.99054681
Iteration 4413, loss = 4571.93222287
Iteration 4414, loss = 4571.85692159
Iteration 4415, loss = 4572.62161439
Iteration 4416, loss = 4573.70326358
Iteration 4417, loss = 4571.68976080
Iteration 4418, loss = 4571.38080806
Iteration 4419, loss = 4571.19159942
Iteration 4420, loss = 4570.61037574
Iteration 4421, loss = 4571.15922864
Iteration 4422, loss = 4570.72797316
Iteration 4423, loss = 4570.56753170
Iteration 4424, loss = 4570.89110724
Iteration 4425, loss = 4572.14569091
Iteration 4426, loss = 4569.97567217
Iteration 4427, loss = 4571.42992803
Iteration 4428, loss = 4570.23760809
Iteration 4429, loss = 4569.85781364
Iteration 4430, loss = 4571.85230000
Iteration 4431, loss = 4571.28636400
Iteration 4432, loss = 4569.65429867
Iteration 4433, loss = 4570.92534131
Iteration 4434, loss = 4570.12075920
Iteration 4435, loss = 4569.69955465
Iteration 4436, loss = 4570.96707865
Iteration 4437, loss = 4569.82106307
Iteration 4438, loss = 4569.39360575
Iteration 4439, loss = 4569.87213715
Iteration 4440, loss = 4569.62121139
Iteration 4441, loss = 4569.48059922
Iteration 4442, loss = 4570.06654480
Iteration 4443, loss = 4569.07059967
Iteration 4444, loss = 4569.15329448
Iteration 4445, loss = 4568.62847879
Iteration 4446, loss = 4569.01069806
Iteration 4447, loss = 4569.83232530
Iteration 4448, loss = 4568.26094317
Iteration 4449, loss = 4568.98003792
Iteration 4450, loss = 4568.74074421
Iteration 4451, loss = 4568.99717580
Iteration 4452, loss = 4567.74502225
Iteration 4453, loss = 4567.77287250
Iteration 4454, loss = 4569.89595748
Iteration 4455, loss = 4569.45715026
Iteration 4456, loss = 4567.85506015
Iteration 4457, loss = 4567.47315982
Iteration 4458, loss = 4569.98295435
Iteration 4459, loss = 4566.96512285
Iteration 4460, loss = 4567.57528453
Iteration 4461, loss = 4567.71236599
Iteration 4462, loss = 4567.45454843
Iteration 4463, loss = 4567.35978707
Iteration 4464, loss = 4568.67428907
Iteration 4465, loss = 4568.31468154
Iteration 4466, loss = 4566.77616002
Iteration 4467, loss = 4567.82710241
Iteration 4468, loss = 4566.92133284
Iteration 4469, loss = 4567.11134807
Iteration 4470, loss = 4566.25531108
Iteration 4471, loss = 4568.84548271
Iteration 4472, loss = 4566.35831197
Iteration 4473, loss = 4568.06367925
Iteration 4474, loss = 4566.37336730
Iteration 4475, loss = 4566.11106339
Iteration 4476, loss = 4566.60643213
Iteration 4477, loss = 4568.18921215
Iteration 4478, loss = 4568.40248264
Iteration 4479, loss = 4566.68372533
Iteration 4480, loss = 4565.75201434
Iteration 4481, loss = 4566.39901140
Iteration 4482, loss = 4565.73799889
Iteration 4483, loss = 4565.68032302
Iteration 4484, loss = 4566.12626080
Iteration 4485, loss = 4565.73984964
Iteration 4486, loss = 4566.85047717
Iteration 4487, loss = 4565.09081012
Iteration 4488, loss = 4565.04308265
Iteration 4489, loss = 4565.17748608
Iteration 4490, loss = 4565.22195332
Iteration 4491, loss = 4564.49260735
Iteration 4492, loss = 4564.97772641
Iteration 4493, loss = 4565.99168945
Iteration 4494, loss = 4563.94246154
Iteration 4495, loss = 4565.65421275
Iteration 4496, loss = 4564.10299662
Iteration 4497, loss = 4564.78852632
Iteration 4498, loss = 4564.50280723
Iteration 4499, loss = 4564.00677104
Iteration 4500, loss = 4563.69126223
Iteration 4501, loss = 4564.07715818
Iteration 4502, loss = 4563.69954108
Iteration 4503, loss = 4563.31089702
Iteration 4504, loss = 4564.76284362
Iteration 4505, loss = 4563.90130128
Iteration 4506, loss = 4565.17538247
Iteration 4507, loss = 4564.11025636
Iteration 4508, loss = 4563.92661682
Iteration 4509, loss = 4564.41133669
Iteration 4510, loss = 4563.15142420
Iteration 4511, loss = 4562.93862509
Iteration 4512, loss = 4563.18664322
Iteration 4513, loss = 4563.01110490
Iteration 4514, loss = 4562.83284534
Iteration 4515, loss = 4563.48596950
Iteration 4516, loss = 4562.55314577
Iteration 4517, loss = 4563.70347945
Iteration 4518, loss = 4562.70041518
Iteration 4519, loss = 4563.21933851
Iteration 4520, loss = 4562.76497573
Iteration 4521, loss = 4562.62161380
Iteration 4522, loss = 4562.81894326
Iteration 4523, loss = 4564.43704388
Iteration 4524, loss = 4562.94532310
Iteration 4525, loss = 4561.77379781
Iteration 4526, loss = 4561.85667993
Iteration 4527, loss = 4561.51437337
Iteration 4528, loss = 4561.27779150
Iteration 4529, loss = 4561.47381045
Iteration 4530, loss = 4562.26536389
Iteration 4531, loss = 4562.58246036
Iteration 4532, loss = 4561.47861672
Iteration 4533, loss = 4561.63998281
Iteration 4534, loss = 4560.67724533
Iteration 4535, loss = 4560.72369318
Iteration 4536, loss = 4560.55021868
Iteration 4537, loss = 4560.74453358
Iteration 4538, loss = 4561.07049831
Iteration 4539, loss = 4561.81692254
Iteration 4540, loss = 4560.62398120
Iteration 4541, loss = 4560.22915632
Iteration 4542, loss = 4561.11769349
Iteration 4543, loss = 4560.16943315
Iteration 4544, loss = 4560.97706308
Iteration 4545, loss = 4561.10299188
Iteration 4546, loss = 4560.26562588
Iteration 4547, loss = 4561.45877033
Iteration 4548, loss = 4560.45971365
Iteration 4549, loss = 4561.17409176
Iteration 4550, loss = 4559.74479681
Iteration 4551, loss = 4559.65743852
Iteration 4552, loss = 4561.29261005
Iteration 4553, loss = 4559.38804406
Iteration 4554, loss = 4560.01728974
Iteration 4555, loss = 4559.63857421
Iteration 4556, loss = 4559.63292222
Iteration 4557, loss = 4560.65069817
Iteration 4558, loss = 4559.25157053
Iteration 4559, loss = 4558.99990769
Iteration 4560, loss = 4558.65878476
Iteration 4561, loss = 4558.86711907
Iteration 4562, loss = 4558.61632611
Iteration 4563, loss = 4558.75476293
Iteration 4564, loss = 4559.63282203
Iteration 4565, loss = 4558.77932672
Iteration 4566, loss = 4557.83841157
Iteration 4567, loss = 4557.84943671
Iteration 4568, loss = 4559.45882762
Iteration 4569, loss = 4558.78650795
Iteration 4570, loss = 4558.20163121
Iteration 4571, loss = 4558.41157971
Iteration 4572, loss = 4558.18663181
Iteration 4573, loss = 4557.96513096
Iteration 4574, loss = 4558.29037674
Iteration 4575, loss = 4558.42251017
Iteration 4576, loss = 4558.06368970
Iteration 4577, loss = 4557.53905628
Iteration 4578, loss = 4557.29980186
Iteration 4579, loss = 4558.10113158
Iteration 4580, loss = 4557.28544824
Iteration 4581, loss = 4556.97627278
Iteration 4582, loss = 4556.60560028
Iteration 4583, loss = 4556.88936461
Iteration 4584, loss = 4556.47695561
Iteration 4585, loss = 4557.14487584
Iteration 4586, loss = 4556.45801023
Iteration 4587, loss = 4556.75665846
Iteration 4588, loss = 4555.83329486
Iteration 4589, loss = 4556.69047679
Iteration 4590, loss = 4557.47720530
Iteration 4591, loss = 4558.37577042
Iteration 4592, loss = 4556.48893557
Iteration 4593, loss = 4556.50138329
Iteration 4594, loss = 4558.07312138
Iteration 4595, loss = 4555.92483691
Iteration 4596, loss = 4558.98489881
Iteration 4597, loss = 4556.64557657
Iteration 4598, loss = 4556.23144576
Iteration 4599, loss = 4556.53367886
Iteration 4600, loss = 4555.50378794
Iteration 4601, loss = 4556.72840036
Iteration 4602, loss = 4555.27154065
Iteration 4603, loss = 4555.92167915
Iteration 4604, loss = 4554.42359156
Iteration 4605, loss = 4555.66873097
Iteration 4606, loss = 4555.61264791
Iteration 4607, loss = 4555.12549031
Iteration 4608, loss = 4555.18806103
Iteration 4609, loss = 4555.74041004
Iteration 4610, loss = 4554.02829550
Iteration 4611, loss = 4553.74167575
Iteration 4612, loss = 4554.88590901
Iteration 4613, loss = 4555.26438760
Iteration 4614, loss = 4554.41334874
Iteration 4615, loss = 4554.64123890
Iteration 4616, loss = 4554.68708180
Iteration 4617, loss = 4556.07972262
Iteration 4618, loss = 4556.32301462
Iteration 4619, loss = 4554.40182333
Iteration 4620, loss = 4554.45112156
Iteration 4621, loss = 4554.96343500
Iteration 4622, loss = 4553.60646101
Iteration 4623, loss = 4553.11708791
Iteration 4624, loss = 4554.77770977
Iteration 4625, loss = 4553.31314468
Iteration 4626, loss = 4553.03814394
Iteration 4627, loss = 4553.46900238
Iteration 4628, loss = 4554.23818219
Iteration 4629, loss = 4552.39123986
Iteration 4630, loss = 4554.16642295
Iteration 4631, loss = 4553.93654522
Iteration 4632, loss = 4552.49006502
Iteration 4633, loss = 4552.23748392
Iteration 4634, loss = 4552.56729440
Iteration 4635, loss = 4553.17120385
Iteration 4636, loss = 4554.48842285
Iteration 4637, loss = 4552.97013506
Iteration 4638, loss = 4551.65367378
Iteration 4639, loss = 4552.48420684
Iteration 4640, loss = 4551.78242645
Iteration 4641, loss = 4553.49341737
Iteration 4642, loss = 4551.76098857
Iteration 4643, loss = 4551.57433670
Iteration 4644, loss = 4552.81404268
Iteration 4645, loss = 4551.76418569
Iteration 4646, loss = 4551.40854083
Iteration 4647, loss = 4551.28532583
Iteration 4648, loss = 4551.67619464
Iteration 4649, loss = 4550.11028999
Iteration 4650, loss = 4551.22159079
Iteration 4651, loss = 4551.93524018
Iteration 4652, loss = 4550.93028947
Iteration 4653, loss = 4550.89579514
Iteration 4654, loss = 4551.11075788
Iteration 4655, loss = 4550.67372730
Iteration 4656, loss = 4551.29223074
Iteration 4657, loss = 4552.78210608
Iteration 4658, loss = 4549.76830593
Iteration 4659, loss = 4549.86847900
Iteration 4660, loss = 4550.08490595
Iteration 4661, loss = 4550.76519053
Iteration 4662, loss = 4550.77945788
Iteration 4663, loss = 4550.36076170
Iteration 4664, loss = 4549.95943618
Iteration 4665, loss = 4551.24047419
Iteration 4666, loss = 4549.79041227
Iteration 4667, loss = 4549.32590682
Iteration 4668, loss = 4549.17691955
Iteration 4669, loss = 4550.56954190
Iteration 4670, loss = 4550.59305800
Iteration 4671, loss = 4548.63863286
Iteration 4672, loss = 4548.67946868
Iteration 4673, loss = 4549.44875889
Iteration 4674, loss = 4549.43734859
Iteration 4675, loss = 4548.33325846
Iteration 4676, loss = 4549.44811375
Iteration 4677, loss = 4550.01398836
Iteration 4678, loss = 4549.33860617
Iteration 4679, loss = 4548.92289398
Iteration 4680, loss = 4547.98119110
Iteration 4681, loss = 4548.87509193
Iteration 4682, loss = 4548.15162769
Iteration 4683, loss = 4548.35819933
Iteration 4684, loss = 4548.33136633
Iteration 4685, loss = 4547.89045029
Iteration 4686, loss = 4549.80343462
Iteration 4687, loss = 4547.70401816
Iteration 4688, loss = 4547.99786602
Iteration 4689, loss = 4547.51585936
Iteration 4690, loss = 4548.22509775
Iteration 4691, loss = 4548.80485868
Iteration 4692, loss = 4546.58335998
Iteration 4693, loss = 4547.94071644
Iteration 4694, loss = 4546.98402967
Iteration 4695, loss = 4546.69107155
Iteration 4696, loss = 4548.03411616
Iteration 4697, loss = 4548.20630776
Iteration 4698, loss = 4546.21641921
Iteration 4699, loss = 4546.52810199
Iteration 4700, loss = 4545.97432730
Iteration 4701, loss = 4546.36504450
Iteration 4702, loss = 4547.67695793
Iteration 4703, loss = 4547.30904029
Iteration 4704, loss = 4547.17925579
Iteration 4705, loss = 4546.07986390
Iteration 4706, loss = 4547.97542808
Iteration 4707, loss = 4544.94646978
Iteration 4708, loss = 4546.65322671
Iteration 4709, loss = 4545.93155142
Iteration 4710, loss = 4546.28829555
Iteration 4711, loss = 4545.97159899
Iteration 4712, loss = 4546.31982329
Iteration 4713, loss = 4545.51894282
Iteration 4714, loss = 4545.53587068
Iteration 4715, loss = 4545.63408861
Iteration 4716, loss = 4546.02636818
Iteration 4717, loss = 4544.71771333
Iteration 4718, loss = 4545.37641990
Iteration 4719, loss = 4545.71963903
Iteration 4720, loss = 4544.82919510
Iteration 4721, loss = 4545.69457536
Iteration 4722, loss = 4543.66950306
Iteration 4723, loss = 4546.05514014
Iteration 4724, loss = 4545.69732585
Iteration 4725, loss = 4545.07703728
Iteration 4726, loss = 4544.69574872
Iteration 4727, loss = 4545.84651725
Iteration 4728, loss = 4545.00180924
Iteration 4729, loss = 4545.69943848
Iteration 4730, loss = 4544.21765153
Iteration 4731, loss = 4544.20553690
Iteration 4732, loss = 4543.64302203
Iteration 4733, loss = 4543.44099519
Iteration 4734, loss = 4546.34944525
Iteration 4735, loss = 4545.63872711
Iteration 4736, loss = 4543.61331171
Iteration 4737, loss = 4544.09220298
Iteration 4738, loss = 4543.63406445
Iteration 4739, loss = 4543.14508129
Iteration 4740, loss = 4542.97389959
Iteration 4741, loss = 4542.23352822
Iteration 4742, loss = 4542.75705948
Iteration 4743, loss = 4543.18200738
Iteration 4744, loss = 4543.86526042
Iteration 4745, loss = 4543.58589398
Iteration 4746, loss = 4543.02568996
Iteration 4747, loss = 4541.85180338
Iteration 4748, loss = 4544.20611411
Iteration 4749, loss = 4542.84622561
Iteration 4750, loss = 4543.06701294
Iteration 4751, loss = 4541.76677174
Iteration 4752, loss = 4543.02729429
Iteration 4753, loss = 4541.86625509
Iteration 4754, loss = 4541.61157314
Iteration 4755, loss = 4542.81486617
Iteration 4756, loss = 4541.39292990
Iteration 4757, loss = 4541.68677576
Iteration 4758, loss = 4541.62031222
Iteration 4759, loss = 4540.73224179
Iteration 4760, loss = 4541.62865578
Iteration 4761, loss = 4542.08901675
Iteration 4762, loss = 4542.90658121
Iteration 4763, loss = 4542.71399990
Iteration 4764, loss = 4541.49872239
Iteration 4765, loss = 4540.09409342
Iteration 4766, loss = 4541.60437618
Iteration 4767, loss = 4539.92786479
Iteration 4768, loss = 4540.45937638
Iteration 4769, loss = 4541.00540730
Iteration 4770, loss = 4539.96292482
Iteration 4771, loss = 4540.51455664
Iteration 4772, loss = 4539.98180387
Iteration 4773, loss = 4540.22202850
Iteration 4774, loss = 4542.01673866
Iteration 4775, loss = 4540.82917836
Iteration 4776, loss = 4539.94882410
Iteration 4777, loss = 4539.57217522
Iteration 4778, loss = 4540.35998238
Iteration 4779, loss = 4541.54652879
Iteration 4780, loss = 4539.73800057
Iteration 4781, loss = 4539.50630745
Iteration 4782, loss = 4538.83892130
Iteration 4783, loss = 4540.98602373
Iteration 4784, loss = 4539.70252398
Iteration 4785, loss = 4539.26374348
Iteration 4786, loss = 4539.25940882
Iteration 4787, loss = 4539.43325306
Iteration 4788, loss = 4538.77548762
Iteration 4789, loss = 4539.40019204
Iteration 4790, loss = 4539.72847712
Iteration 4791, loss = 4538.26252895
Iteration 4792, loss = 4539.34887658
Iteration 4793, loss = 4537.95014730
Iteration 4794, loss = 4538.78203108
Iteration 4795, loss = 4539.10019520
Iteration 4796, loss = 4538.61135001
Iteration 4797, loss = 4537.95116289
Iteration 4798, loss = 4537.67431744
Iteration 4799, loss = 4538.60352600
Iteration 4800, loss = 4537.91228490
Iteration 4801, loss = 4537.71513430
Iteration 4802, loss = 4538.57965566
Iteration 4803, loss = 4538.10036059
Iteration 4804, loss = 4537.74985770
Iteration 4805, loss = 4536.91253523
Iteration 4806, loss = 4539.20355953
Iteration 4807, loss = 4537.13715150
Iteration 4808, loss = 4536.31386384
Iteration 4809, loss = 4536.75476403
Iteration 4810, loss = 4537.41315501
Iteration 4811, loss = 4535.61175595
Iteration 4812, loss = 4538.97253653
Iteration 4813, loss = 4536.81011791
Iteration 4814, loss = 4536.05551122
Iteration 4815, loss = 4538.00910794
Iteration 4816, loss = 4537.84034868
Iteration 4817, loss = 4536.70178508
Iteration 4818, loss = 4537.64681571
Iteration 4819, loss = 4535.80980117
Iteration 4820, loss = 4536.83314805
Iteration 4821, loss = 4535.56836429
Iteration 4822, loss = 4535.73935502
Iteration 4823, loss = 4535.86275366
Iteration 4824, loss = 4536.17216488
Iteration 4825, loss = 4536.45194684
Iteration 4826, loss = 4536.59122100
Iteration 4827, loss = 4535.63630636
Iteration 4828, loss = 4536.06402100
Iteration 4829, loss = 4535.64539150
Iteration 4830, loss = 4536.17771853
Iteration 4831, loss = 4536.16316852
Iteration 4832, loss = 4535.29760037
Iteration 4833, loss = 4535.39097370
Iteration 4834, loss = 4535.45500576
Iteration 4835, loss = 4535.06597785
Iteration 4836, loss = 4533.58297553
Iteration 4837, loss = 4534.16508813
Iteration 4838, loss = 4534.84127244
Iteration 4839, loss = 4533.85521322
Iteration 4840, loss = 4535.10927110
Iteration 4841, loss = 4534.14078152
Iteration 4842, loss = 4534.28669902
Iteration 4843, loss = 4533.97653838
Iteration 4844, loss = 4534.42501945
Iteration 4845, loss = 4533.91825064
Iteration 4846, loss = 4535.49058084
Iteration 4847, loss = 4533.45253828
Iteration 4848, loss = 4534.40488580
Iteration 4849, loss = 4533.07706883
Iteration 4850, loss = 4533.95777280
Iteration 4851, loss = 4534.79150524
Iteration 4852, loss = 4534.99182519
Iteration 4853, loss = 4533.19731902
Iteration 4854, loss = 4535.69748581
Iteration 4855, loss = 4533.16978446
Iteration 4856, loss = 4532.35372849
Iteration 4857, loss = 4533.54183779
Iteration 4858, loss = 4532.49033688
Iteration 4859, loss = 4532.74337816
Iteration 4860, loss = 4531.33484487
Iteration 4861, loss = 4533.41173858
Iteration 4862, loss = 4532.58939381
Iteration 4863, loss = 4531.87045467
Iteration 4864, loss = 4532.61483235
Iteration 4865, loss = 4531.70098269
Iteration 4866, loss = 4534.74605940
Iteration 4867, loss = 4531.59950215
Iteration 4868, loss = 4531.66642559
Iteration 4869, loss = 4532.03073141
Iteration 4870, loss = 4531.34015373
Iteration 4871, loss = 4530.82855040
Iteration 4872, loss = 4531.19001147
Iteration 4873, loss = 4531.71365992
Iteration 4874, loss = 4530.70922693
Iteration 4875, loss = 4531.15300484
Iteration 4876, loss = 4530.17483969
Iteration 4877, loss = 4529.66278409
Iteration 4878, loss = 4529.67058518
Iteration 4879, loss = 4531.32299176
Iteration 4880, loss = 4531.31804552
Iteration 4881, loss = 4530.83969253
Iteration 4882, loss = 4532.05470579
Iteration 4883, loss = 4530.86500554
Iteration 4884, loss = 4530.67159464
Iteration 4885, loss = 4529.50712097
Iteration 4886, loss = 4532.14215604
Iteration 4887, loss = 4530.14611475
Iteration 4888, loss = 4530.59398915
Iteration 4889, loss = 4529.91766172
Iteration 4890, loss = 4529.76469575
Iteration 4891, loss = 4529.85836090
Iteration 4892, loss = 4529.32025162
Iteration 4893, loss = 4529.37263590
Iteration 4894, loss = 4530.71955650
Iteration 4895, loss = 4530.34565449
Iteration 4896, loss = 4528.53600787
Iteration 4897, loss = 4530.74657316
Iteration 4898, loss = 4529.18545776
Iteration 4899, loss = 4528.96277074
Iteration 4900, loss = 4529.62471118
Iteration 4901, loss = 4528.53722172
Iteration 4902, loss = 4530.50361767
Iteration 4903, loss = 4529.02989959
Iteration 4904, loss = 4529.03976195
Iteration 4905, loss = 4530.78611629
Iteration 4906, loss = 4528.81760946
Iteration 4907, loss = 4528.13615604
Iteration 4908, loss = 4528.16605758
Iteration 4909, loss = 4528.57619736
Iteration 4910, loss = 4528.98869242
Iteration 4911, loss = 4527.73337579
Iteration 4912, loss = 4527.64638796
Iteration 4913, loss = 4527.82393472
Iteration 4914, loss = 4527.59396379
Iteration 4915, loss = 4528.23774089
Iteration 4916, loss = 4528.10836021
Iteration 4917, loss = 4528.20135768
Iteration 4918, loss = 4527.10411701
Iteration 4919, loss = 4528.55555749
Iteration 4920, loss = 4527.18983422
Iteration 4921, loss = 4526.48904238
Iteration 4922, loss = 4526.37564338
Iteration 4923, loss = 4527.83114453
Iteration 4924, loss = 4528.95123010
Iteration 4925, loss = 4525.31793463
Iteration 4926, loss = 4528.75708063
Iteration 4927, loss = 4528.29942945
Iteration 4928, loss = 4527.32799672
Iteration 4929, loss = 4527.01371659
Iteration 4930, loss = 4527.04317600
Iteration 4931, loss = 4526.03662153
Iteration 4932, loss = 4527.03973289
Iteration 4933, loss = 4527.42566764
Iteration 4934, loss = 4525.46672118
Iteration 4935, loss = 4525.99775882
Iteration 4936, loss = 4525.64950922
Iteration 4937, loss = 4525.85212978
Iteration 4938, loss = 4525.47078625
Iteration 4939, loss = 4526.50424893
Iteration 4940, loss = 4525.11811763
Iteration 4941, loss = 4526.03768260
Iteration 4942, loss = 4526.08027630
Iteration 4943, loss = 4524.50787621
Iteration 4944, loss = 4524.17584458
Iteration 4945, loss = 4524.84152212
Iteration 4946, loss = 4524.89705816
Iteration 4947, loss = 4525.27082138
Iteration 4948, loss = 4524.15899337
Iteration 4949, loss = 4527.05675989
Iteration 4950, loss = 4524.71993765
Iteration 4951, loss = 4525.73147142
Iteration 4952, loss = 4523.60186271
Iteration 4953, loss = 4523.77507239
Iteration 4954, loss = 4524.18361422
Iteration 4955, loss = 4524.44368564
Iteration 4956, loss = 4524.09425385
Iteration 4957, loss = 4524.34148621
Iteration 4958, loss = 4523.14917212
Iteration 4959, loss = 4524.43829231
Iteration 4960, loss = 4523.80379856
Iteration 4961, loss = 4522.77723529
Iteration 4962, loss = 4522.84703877
Iteration 4963, loss = 4522.87262046
Iteration 4964, loss = 4523.28854281
Iteration 4965, loss = 4523.18393858
Iteration 4966, loss = 4523.26301815
Iteration 4967, loss = 4522.60715363
Iteration 4968, loss = 4523.64904066
Iteration 4969, loss = 4521.95987244
Iteration 4970, loss = 4522.64372602
Iteration 4971, loss = 4522.94248661
Iteration 4972, loss = 4522.49437282
Iteration 4973, loss = 4523.87067561
Iteration 4974, loss = 4522.71392711
Iteration 4975, loss = 4522.66355838
Iteration 4976, loss = 4521.76423464
Iteration 4977, loss = 4522.14058706
Iteration 4978, loss = 4522.22950851
Iteration 4979, loss = 4520.78686520
Iteration 4980, loss = 4521.02030678
Iteration 4981, loss = 4522.00152369
Iteration 4982, loss = 4521.85096428
Iteration 4983, loss = 4521.20011867
Iteration 4984, loss = 4522.13064550
Iteration 4985, loss = 4521.70328873
Iteration 4986, loss = 4521.05331974
Iteration 4987, loss = 4519.57925419
Iteration 4988, loss = 4521.44556819
Iteration 4989, loss = 4520.76617946
Iteration 4990, loss = 4519.63483307
Iteration 4991, loss = 4520.79676467
Iteration 4992, loss = 4521.73108797
Iteration 4993, loss = 4520.16146792
Iteration 4994, loss = 4521.40975009
Iteration 4995, loss = 4520.31210861
Iteration 4996, loss = 4518.98853088
Iteration 4997, loss = 4519.66745589
Iteration 4998, loss = 4519.04982576
Iteration 4999, loss = 4519.92021096
Iteration 5000, loss = 4519.79837770
Iteration 5001, loss = 4519.30618016
Iteration 5002, loss = 4518.96888261
Iteration 5003, loss = 4520.53683758
Iteration 5004, loss = 4520.80788832
Iteration 5005, loss = 4519.15046339
Iteration 5006, loss = 4519.40422779
Iteration 5007, loss = 4518.55933773
Iteration 5008, loss = 4520.61216332
Iteration 5009, loss = 4518.85405906
Iteration 5010, loss = 4519.40653899
Iteration 5011, loss = 4518.34735109
Iteration 5012, loss = 4519.32970894
Iteration 5013, loss = 4519.52868344
Iteration 5014, loss = 4518.04422769
Iteration 5015, loss = 4517.93336701
Iteration 5016, loss = 4518.00304457
Iteration 5017, loss = 4519.18244668
Iteration 5018, loss = 4519.25597717
Iteration 5019, loss = 4518.15534917
Iteration 5020, loss = 4516.48526287
Iteration 5021, loss = 4518.29209304
Iteration 5022, loss = 4517.27143610
Iteration 5023, loss = 4517.36010196
Iteration 5024, loss = 4517.59649401
Iteration 5025, loss = 4517.12830789
Iteration 5026, loss = 4516.76057745
Iteration 5027, loss = 4516.72572905
Iteration 5028, loss = 4516.58656113
Iteration 5029, loss = 4517.51705196
Iteration 5030, loss = 4515.94941814
Iteration 5031, loss = 4516.97539726
Iteration 5032, loss = 4516.20324776
Iteration 5033, loss = 4516.56320832
Iteration 5034, loss = 4517.68668491
Iteration 5035, loss = 4515.22506536
Iteration 5036, loss = 4515.78698376
Iteration 5037, loss = 4515.71653278
Iteration 5038, loss = 4515.81987779
Iteration 5039, loss = 4516.06888821
Iteration 5040, loss = 4516.55080987
Iteration 5041, loss = 4515.15277911
Iteration 5042, loss = 4514.55769077
Iteration 5043, loss = 4514.38945876
Iteration 5044, loss = 4514.15644307
Iteration 5045, loss = 4513.57698716
Iteration 5046, loss = 4514.82010647
Iteration 5047, loss = 4515.01991302
Iteration 5048, loss = 4513.22900546
Iteration 5049, loss = 4516.13518867
Iteration 5050, loss = 4513.96341091
Iteration 5051, loss = 4514.81939741
Iteration 5052, loss = 4513.98124081
Iteration 5053, loss = 4513.74380662
Iteration 5054, loss = 4514.37581947
Iteration 5055, loss = 4514.80015259
Iteration 5056, loss = 4513.43297305
Iteration 5057, loss = 4514.84040227
Iteration 5058, loss = 4512.87616393
Iteration 5059, loss = 4513.66231711
Iteration 5060, loss = 4513.74500998
Iteration 5061, loss = 4514.34444330
Iteration 5062, loss = 4515.06109884
Iteration 5063, loss = 4513.93323995
Iteration 5064, loss = 4512.88931536
Iteration 5065, loss = 4512.51850162
Iteration 5066, loss = 4512.52223084
Iteration 5067, loss = 4512.20338324
Iteration 5068, loss = 4512.23385721
Iteration 5069, loss = 4513.18423728
Iteration 5070, loss = 4512.07379932
Iteration 5071, loss = 4513.13308807
Iteration 5072, loss = 4511.76525265
Iteration 5073, loss = 4511.96990689
Iteration 5074, loss = 4511.19959282
Iteration 5075, loss = 4511.62893988
Iteration 5076, loss = 4511.96131214
Iteration 5077, loss = 4511.84940615
Iteration 5078, loss = 4511.05569139
Iteration 5079, loss = 4513.21268548
